epoch,timestamp,operations,operations-delta,operations/second
1697029929.987,11/10/2023 13:12:09,17297,50,50
1697029930.987,11/10/2023 13:12:10,17357,60,60
1697029931.987,11/10/2023 13:12:11,17402,45,45
1697029932.987,11/10/2023 13:12:12,17462,60,60
1697029933.987,11/10/2023 13:12:13,17515,53,53
1697029934.987,11/10/2023 13:12:14,17563,48,48
1697029935.987,11/10/2023 13:12:15,17619,56,56
1697029936.987,11/10/2023 13:12:16,17668,49,49
1697029937.987,11/10/2023 13:12:17,17728,60,60
1697029938.988,11/10/2023 13:12:18,17774,46,45.954
1697029939.988,11/10/2023 13:12:19,17827,53,53
1697029940.988,11/10/2023 13:12:20,17880,53,53
1697029941.988,11/10/2023 13:12:21,17937,57,57
1697029942.988,11/10/2023 13:12:22,17991,54,54
1697029943.988,11/10/2023 13:12:23,18049,58,58
1697029944.988,11/10/2023 13:12:24,18101,52,52
1697029945.988,11/10/2023 13:12:25,18160,59,59
1697029946.988,11/10/2023 13:12:26,18220,60,60
1697029947.988,11/10/2023 13:12:27,18277,57,57
1697029948.988,11/10/2023 13:12:28,18337,60,60
1697029949.988,11/10/2023 13:12:29,18392,55,55
1697029950.988,11/10/2023 13:12:30,18447,55,55
1697029951.988,11/10/2023 13:12:31,18505,58,58
1697029952.988,11/10/2023 13:12:32,18558,53,53
1697029953.989,11/10/2023 13:12:33,18619,61,60.939
1697029954.989,11/10/2023 13:12:34,18671,52,52
1697029955.989,11/10/2023 13:12:35,18729,58,58
1697029956.989,11/10/2023 13:12:36,18776,47,47
1697029957.989,11/10/2023 13:12:37,18828,52,52
1697029958.989,11/10/2023 13:12:38,18887,59,59
1697029959.989,11/10/2023 13:12:39,18933,46,46
1697029960.989,11/10/2023 13:12:40,18993,60,60
1697029961.989,11/10/2023 13:12:41,19039,46,46
1697029962.989,11/10/2023 13:12:42,19098,59,59
1697029963.989,11/10/2023 13:12:43,19153,55,55
1697029964.989,11/10/2023 13:12:44,19211,58,58
1697029965.989,11/10/2023 13:12:45,19265,54,54
1697029966.989,11/10/2023 13:12:46,19324,59,59
1697029967.99,11/10/2023 13:12:47,19375,51,50.949
1697029968.99,11/10/2023 13:12:48,19431,56,56
1697029969.99,11/10/2023 13:12:49,19485,54,54
1697029970.99,11/10/2023 13:12:50,19533,48,48
1697029971.99,11/10/2023 13:12:51,19594,61,61
1697029972.99,11/10/2023 13:12:52,19637,43,43
1697029973.99,11/10/2023 13:12:53,19691,54,54
1697029974.99,11/10/2023 13:12:54,19746,55,55
1697029975.99,11/10/2023 13:12:55,19800,54,54
1697029976.99,11/10/2023 13:12:56,19853,53,53
1697029977.99,11/10/2023 13:12:57,19904,51,51
1697029978.99,11/10/2023 13:12:58,19966,62,62
1697029979.99,11/10/2023 13:12:59,20014,48,48
1697029980.99,11/10/2023 13:13:00,20658,644,644
1697029981.99,11/10/2023 13:13:01,21189,531,531
1697029982.99,11/10/2023 13:13:02,21485,296,296
1697029983.991,11/10/2023 13:13:03,21696,211,210.789
1697029984.991,11/10/2023 13:13:04,21902,206,206
1697029985.991,11/10/2023 13:13:05,22062,160,160
1697029986.991,11/10/2023 13:13:06,22259,197,197
1697029987.991,11/10/2023 13:13:07,22403,144,144
1697029988.991,11/10/2023 13:13:08,22596,193,193
1697029989.991,11/10/2023 13:13:09,22755,159,159
1697029990.991,11/10/2023 13:13:10,22894,139,139
1697029991.991,11/10/2023 13:13:11,23029,135,135
1697029992.991,11/10/2023 13:13:12,23176,147,147
1697029993.991,11/10/2023 13:13:13,23310,134,134
1697029994.991,11/10/2023 13:13:14,23425,115,115
1697029995.991,11/10/2023 13:13:15,23545,120,120
1697029996.991,11/10/2023 13:13:16,23676,131,131
1697029997.991,11/10/2023 13:13:17,23785,109,109
1697029998.992,11/10/2023 13:13:18,23894,109,108.891
1697029999.992,11/10/2023 13:13:19,23988,94,94
1697030000.992,11/10/2023 13:13:20,24078,90,90
1697030001.992,11/10/2023 13:13:21,24167,89,89
1697030002.992,11/10/2023 13:13:22,24267,100,100
1697030003.992,11/10/2023 13:13:23,24374,107,107
1697030004.992,11/10/2023 13:13:24,24483,109,109
1697030005.992,11/10/2023 13:13:25,24593,110,110
1697030006.992,11/10/2023 13:13:26,24733,140,140
1697030007.992,11/10/2023 13:13:27,24857,124,124
1697030008.992,11/10/2023 13:13:28,24950,93,93
1697030009.992,11/10/2023 13:13:29,25042,92,92
1697030010.992,11/10/2023 13:13:30,25135,93,93
1697030011.992,11/10/2023 13:13:31,25227,92,92
1697030012.992,11/10/2023 13:13:32,25317,90,90
1697030013.993,11/10/2023 13:13:33,25403,86,85.914
1697030014.993,11/10/2023 13:13:34,25473,70,70
