epoch,timestamp,operations,operations-delta,operations/second
1696869009.897,09/10/2023 16:30:09,38223,187,187
1696869010.898,09/10/2023 16:30:10,38410,187,186.813
1696869011.898,09/10/2023 16:30:11,38599,189,189
1696869012.898,09/10/2023 16:30:12,38797,198,198
1696869013.898,09/10/2023 16:30:13,38980,183,183
1696869014.898,09/10/2023 16:30:14,39171,191,191
1696869015.898,09/10/2023 16:30:15,39370,199,199
1696869016.898,09/10/2023 16:30:16,39560,190,190
1696869017.898,09/10/2023 16:30:17,39753,193,193
1696869018.898,09/10/2023 16:30:18,39970,217,217
1696869019.898,09/10/2023 16:30:19,40168,198,198
1696869020.898,09/10/2023 16:30:20,40355,187,187
1696869021.898,09/10/2023 16:30:21,40541,186,186
1696869022.898,09/10/2023 16:30:22,40751,210,210
1696869023.898,09/10/2023 16:30:23,40938,187,187
1696869024.899,09/10/2023 16:30:24,41125,187,186.813
1696869025.899,09/10/2023 16:30:25,41315,190,190
1696869026.899,09/10/2023 16:30:26,41497,182,182
1696869027.899,09/10/2023 16:30:27,41703,206,206
1696869028.899,09/10/2023 16:30:28,41892,189,189
1696869029.899,09/10/2023 16:30:29,42082,190,190
1696869030.899,09/10/2023 16:30:30,42269,187,187
1696869031.899,09/10/2023 16:30:31,42498,229,229
1696869032.899,09/10/2023 16:30:32,42689,191,191
1696869033.899,09/10/2023 16:30:33,42882,193,193
1696869034.899,09/10/2023 16:30:34,43073,191,191
1696869035.899,09/10/2023 16:30:35,43262,189,189
1696869036.899,09/10/2023 16:30:36,43450,188,188
1696869037.899,09/10/2023 16:30:37,43651,201,201
1696869038.9,09/10/2023 16:30:38,43838,187,186.813
1696869039.9,09/10/2023 16:30:39,44027,189,189
1696869040.9,09/10/2023 16:30:40,44207,180,180
1696869041.9,09/10/2023 16:30:41,44396,189,189
1696869042.9,09/10/2023 16:30:42,44590,194,194
1696869043.9,09/10/2023 16:30:43,44788,198,198
1696869044.9,09/10/2023 16:30:44,44971,183,183
1696869045.9,09/10/2023 16:30:45,45168,197,197
1696869046.9,09/10/2023 16:30:46,45357,189,189
1696869047.9,09/10/2023 16:30:47,45554,197,197
1696869048.9,09/10/2023 16:30:48,45766,212,212
1696869049.9,09/10/2023 16:30:49,45955,189,189
1696869050.9,09/10/2023 16:30:50,46128,173,173
1696869051.9,09/10/2023 16:30:51,46308,180,180
1696869052.9,09/10/2023 16:30:52,46507,199,199
1696869053.901,09/10/2023 16:30:53,46695,188,187.812
1696869054.901,09/10/2023 16:30:54,46883,188,188
1696869055.901,09/10/2023 16:30:55,47071,188,188
1696869056.901,09/10/2023 16:30:56,47258,187,187
1696869057.901,09/10/2023 16:30:57,47442,184,184
1696869058.901,09/10/2023 16:30:58,47620,178,178
1696869059.901,09/10/2023 16:30:59,47803,183,183
1696869060.901,09/10/2023 16:31:00,47992,189,189
1696869061.901,09/10/2023 16:31:01,48177,185,185
1696869062.901,09/10/2023 16:31:02,48370,193,193
1696869063.901,09/10/2023 16:31:03,48552,182,182
1696869064.901,09/10/2023 16:31:04,48782,230,230
1696869065.901,09/10/2023 16:31:05,48972,190,190
1696869066.901,09/10/2023 16:31:06,49157,185,185
1696869067.901,09/10/2023 16:31:07,49346,189,189
1696869068.902,09/10/2023 16:31:08,49533,187,186.813
1696869069.902,09/10/2023 16:31:09,49736,203,203
1696869070.902,09/10/2023 16:31:10,49922,186,186
1696869071.902,09/10/2023 16:31:11,50110,188,188
1696869072.902,09/10/2023 16:31:12,50305,195,195
1696869073.902,09/10/2023 16:31:13,50492,187,187
1696869074.902,09/10/2023 16:31:14,50682,190,190
1696869075.902,09/10/2023 16:31:15,50881,199,199
1696869076.902,09/10/2023 16:31:16,51067,186,186
1696869077.902,09/10/2023 16:31:17,51251,184,184
1696869078.902,09/10/2023 16:31:18,51444,193,193
1696869079.902,09/10/2023 16:31:19,51638,194,194
1696869080.902,09/10/2023 16:31:20,51848,210,210
1696869081.902,09/10/2023 16:31:21,52026,178,178
1696869082.903,09/10/2023 16:31:22,52209,183,182.817
1696869083.903,09/10/2023 16:31:23,52390,181,181
1696869084.903,09/10/2023 16:31:24,52585,195,195
1696869085.903,09/10/2023 16:31:25,52773,188,188
1696869086.903,09/10/2023 16:31:26,52964,191,191
1696869087.903,09/10/2023 16:31:27,53152,188,188
1696869088.903,09/10/2023 16:31:28,53341,189,189
1696869089.903,09/10/2023 16:31:29,53528,187,187
1696869090.903,09/10/2023 16:31:30,53717,189,189
1696869091.903,09/10/2023 16:31:31,53904,187,187
1696869092.903,09/10/2023 16:31:32,54127,223,223
1696869093.903,09/10/2023 16:31:33,54315,188,188
1696869094.903,09/10/2023 16:31:34,54492,177,177
1696869095.903,09/10/2023 16:31:35,54680,188,188
1696869096.904,09/10/2023 16:31:36,54866,186,185.814
1696869097.904,09/10/2023 16:31:37,55047,181,181
1696869098.904,09/10/2023 16:31:38,55217,170,170
1696869099.904,09/10/2023 16:31:39,55409,192,192
1696869100.904,09/10/2023 16:31:40,55595,186,186
1696869101.904,09/10/2023 16:31:41,55786,191,191
1696869102.904,09/10/2023 16:31:42,55970,184,184
1696869103.904,09/10/2023 16:31:43,56153,183,183
1696869104.904,09/10/2023 16:31:44,56335,182,182
1696869105.904,09/10/2023 16:31:45,56528,193,193
1696869106.904,09/10/2023 16:31:46,56708,180,180
